28/2/2024    15:5:52  31   frequency(Hz)1259.0
28/2/2024    15:5:53  32   frequency(Hz)1585.0
28/2/2024    15:5:54  31   frequency(Hz)1259.0
28/2/2024    15:5:55  33   frequency(Hz)1995.0
28/2/2024    15:5:56  31   frequency(Hz)1259.0
28/2/2024    15:5:57  32   frequency(Hz)1585.0
28/2/2024    15:5:58  32   frequency(Hz)1585.0
28/2/2024    15:5:59  29   frequency(Hz)794.0
28/2/2024    15:6:0  33   frequency(Hz)1995.0
28/2/2024    15:6:1  32   frequency(Hz)1585.0
28/2/2024    15:6:3  33   frequency(Hz)1995.0
28/2/2024    15:6:4  30   frequency(Hz)1000.0
28/2/2024    15:6:5  32   frequency(Hz)1585.0
28/2/2024    15:6:6  33   frequency(Hz)1995.0
28/2/2024    15:6:7  32   frequency(Hz)1585.0
28/2/2024    15:6:8  32   frequency(Hz)1585.0
28/2/2024    15:6:9  30   frequency(Hz)1000.0
28/2/2024    15:6:10  32   frequency(Hz)1585.0
28/2/2024    15:6:11  32   frequency(Hz)1585.0
28/2/2024    15:6:12  31   frequency(Hz)1259.0
28/2/2024    15:6:13  32   frequency(Hz)1585.0
Stopped
28/2/2024    15:20:38  32   frequency(Hz)1585.0
28/2/2024    15:20:39  30   frequency(Hz)1000.0
28/2/2024    28/2/2024    15:20:40  31   frequency(Hz)1259.0
28/2/2024    15:20:41  32   frequency(Hz)1585.0
28/2/2024    15:20:42  30   frequency(Hz)1000.0
28/2/2024    15:20:43  32   frequency(Hz)1585.0
28/2/2024    15:20:44  30   frequency(Hz)1000.0
28/2/2024    15:20:45  33   frequency(Hz)1995.0
28/2/2024    15:20:46  30   frequency(Hz)1000.0
28/2/2024    15:20:47  32   frequency(Hz)1585.0
28/2/2024    15:20:48  31   frequency(Hz)1259.0
28/2/2024    15:20:49  32   frequency(Hz)1585.0
28/2/2024    15:20:51  31   frequency(Hz)1259.0
28/2/2024    15:20:52  33   frequency(Hz)1995.0
28/2/2024    15:20:53  30   frequency(Hz)1000.0
28/2/2024    15:20:54  37   frequency(Hz)5012.0
28/2/2024    15:20:55  31   frequency(Hz)1259.0
28/2/2024    15:20:56  33   frequency(Hz)1995.0
28/2/2024    15:20:57  33   frequency(Hz)1995.0
28/2/2024    15:20:58  34   frequency(Hz)2512.0
Stopped
28/2/2024    15:25:28  32   frequency(Hz)1585.0
28/2/2024    15:25:29  32   frequency(Hz)1585.0
28/2/2024    15:25:30  33   frequency(Hz)1995.0
28/2/2024    15:25:31  32   frequency(Hz)1585.0
28/2/2024    15:25:32  33   frequency(Hz)1995.0
28/2/2024    15:25:33  32   frequency(Hz)1585.0
28/2/2024    15:25:34  33   frequency(Hz)1995.0
28/2/2024    15:25:35  32   frequency(Hz)1585.0
28/2/2024    15:25:36  33   frequency(Hz)1995.0
28/2/2024    15:25:37  32   frequency(Hz)1585.0
28/2/2024    15:25:38  33   frequency(Hz)1995.0
28/2/2024    15:25:39  32   frequency(Hz)1585.0
28/2/2024    15:25:40  33   frequency(Hz)1995.0
